year,sex,age,suicides/100k pop,HDI for year,gdp_per_capita ($),generation
2002,female,5-14 years,1.89,0.793665815,7578,Millenials
2002,female,55-74 years,1.28,0.793665815,7578,Silent
2002,male,5-14 years,0,0.793665815,7578,Millenials
2003,male,75+ years,30.96,0.793665815,9465,Silent
2003,male,55-74 years,27.65,0.793665815,9465,Silent
2003,male,25-34 years,25.96,0.793665815,9465,Generation X
2003,male,35-54 years,20.9,0.793665815,9465,Boomers
2003,male,15-24 years,17.2,0.793665815,9465,Millenials
2003,female,15-24 years,9.9,0.793665815,9465,Millenials
2003,female,75+ years,9.47,0.793665815,9465,Silent
2003,female,35-54 years,7.57,0.793665815,9465,Boomers
2003,female,25-34 years,5.2,0.793665815,9465,Generation X
2003,female,55-74 years,2.48,0.793665815,9465,Silent
2003,male,5-14 years,0.96,0.793665815,9465,Millenials
2003,female,5-14 years,0,0.793665815,9465,Millenials
2004,male,25-34 years,41.71,0.793665815,11066,Generation X
2004,male,75+ years,38.28,0.793665815,11066,Silent
2004,male,55-74 years,30.65,0.793665815,11066,Silent
2004,male,35-54 years,27.64,0.793665815,11066,Boomers
2004,male,15-24 years,19.45,0.793665815,11066,Millenials
2004,female,75+ years,9.27,0.793665815,11066,Silent
2004,female,55-74 years,8.4,0.793665815,11066,Silent
2004,female,25-34 years,6.12,0.793665815,11066,Generation X
2004,female,35-54 years,3.45,0.793665815,11066,Boomers
2004,female,15-24 years,2.29,0.793665815,11066,Millenials
2004,female,5-14 years,1.02,0.793665815,11066,Millenials
2004,male,5-14 years,0,0.793665815,11066,Millenials
2005,male,75+ years,30.53,0.753,13258,Silent
2005,male,25-34 years,29.81,0.753,13258,Generation X
2005,male,35-54 years,26.26,0.753,13258,Boomers
2005,male,55-74 years,15.38,0.753,13258,Silent
2005,male,15-24 years,13.59,0.753,13258,Millenials
2005,female,75+ years,9.1,0.753,13258,Silent
2005,female,15-24 years,7.69,0.753,13258,Millenials
2005,female,25-34 years,4.99,0.753,13258,Generation X
2005,female,35-54 years,3.41,0.753,13258,Boomers
2005,female,55-74 years,2.32,0.753,13258,Silent
2005,female,5-14 years,1.06,0.753,13258,Millenials
2005,male,5-14 years,0,0.753,13258,Millenials
2006,male,35-54 years,26.1,0.793665815,15190,Boomers
2006,male,25-34 years,23.12,0.793665815,15190,Generation X
2006,male,75+ years,22.18,0.793665815,15190,Silent
2006,male,55-74 years,21.03,0.793665815,15190,Silent
2006,male,15-24 years,17.75,0.793665815,15190,Millenials
2006,female,55-74 years,6.74,0.793665815,15190,Silent
2006,female,15-24 years,5.5,0.793665815,15190,Millenials
2006,female,25-34 years,4.84,0.793665815,15190,Generation X
2006,female,35-54 years,4.51,0.793665815,15190,Boomers
2006,male,5-14 years,2.12,0.793665815,15190,Millenials
2006,female,5-14 years,0,0.793665815,15190,Millenials
2006,female,75+ years,0,0.793665815,15190,Silent
2007,male,75+ years,36.04,0.793665815,17827,Silent
2007,male,25-34 years,35.39,0.793665815,17827,Generation X
2007,male,35-54 years,19.16,0.793665815,17827,Boomers
2007,male,55-74 years,16.68,0.793665815,17827,Silent
2007,male,15-24 years,15.93,0.793665815,17827,Millenials
2007,female,25-34 years,5.62,0.793665815,17827,Generation X
2007,female,75+ years,4.35,0.793665815,17827,Silent
2007,female,55-74 years,3.26,0.793665815,17827,Silent
2007,female,15-24 years,3.25,0.793665815,17827,Millenials
2007,female,35-54 years,2.79,0.793665815,17827,Boomers
2007,female,5-14 years,1.11,0.793665815,17827,Generation Z
2007,male,5-14 years,0,0.793665815,17827,Generation Z
2008,male,35-54 years,38.59,0.793665815,22857,Boomers
2008,male,55-74 years,34.38,0.793665815,22857,Silent
2008,male,25-34 years,33.35,0.793665815,22857,Generation X
2008,male,75+ years,21.19,0.793665815,22857,Silent
2008,male,15-24 years,19.05,0.793665815,22857,Millenials
2008,female,15-24 years,9.29,0.793665815,22857,Millenials
2008,female,35-54 years,8.3,0.793665815,22857,Boomers
2008,female,25-34 years,4.53,0.793665815,22857,Generation X
2008,female,75+ years,4.27,0.793665815,22857,Silent
2008,female,55-74 years,4.2,0.793665815,22857,Silent
2008,male,5-14 years,1.1,0.793665815,22857,Generation Z
2008,female,5-14 years,0,0.793665815,22857,Generation Z
2009,male,25-34 years,23.65,0.793665815,15652,Generation X
2009,male,15-24 years,21.6,0.793665815,15652,Millenials
2009,male,35-54 years,21.11,0.793665815,15652,Boomers
2009,male,75+ years,20.82,0.793665815,15652,Silent
2009,male,55-74 years,14.33,0.793665815,15652,Silent
2009,female,55-74 years,6.07,0.793665815,15652,Silent
2009,female,15-24 years,4.41,0.793665815,15652,Millenials
2009,female,25-34 years,4.4,0.793665815,15652,Generation X
2009,female,35-54 years,2.74,0.793665815,15652,Boomers
2009,male,5-14 years,1.11,0.793665815,15652,Generation Z
2009,female,5-14 years,0,0.793665815,15652,Generation Z
2009,female,75+ years,0,0.793665815,15652,Silent
2010,male,25-34 years,32.57,0.772,18000,Generation X
2010,male,75+ years,27.32,0.772,18000,Silent
2010,male,35-54 years,26.49,0.772,18000,Generation X
2010,male,55-74 years,22.26,0.772,18000,Silent
2010,male,15-24 years,15.32,0.772,18000,Millenials
2010,female,15-24 years,8.29,0.772,18000,Millenials
2010,female,25-34 years,7.74,0.772,18000,Generation X
2010,female,35-54 years,4.36,0.772,18000,Generation X
2010,female,55-74 years,3.9,0.772,18000,Silent
2010,female,5-14 years,1.14,0.772,18000,Generation Z
2010,male,5-14 years,1.11,0.772,18000,Generation Z
2010,female,75+ years,0,0.772,18000,Silent
2011,male,75+ years,32.92,0.767,20557,Silent
2011,male,35-54 years,22.54,0.767,20557,Generation X
2011,male,55-74 years,21.61,0.767,20557,Boomers
2011,male,25-34 years,20.96,0.767,20557,Millenials
2011,male,15-24 years,18.75,0.767,20557,Millenials
2011,female,25-34 years,6.73,0.767,20557,Millenials
2011,female,15-24 years,4.79,0.767,20557,Millenials
2011,female,35-54 years,4.33,0.767,20557,Generation X
2011,female,55-74 years,3.79,0.767,20557,Boomers
2011,female,5-14 years,2.27,0.767,20557,Generation Z
2011,female,75+ years,0,0.767,20557,Silent
2011,male,5-14 years,0,0.767,20557,Generation Z
2009,male,75+ years,4.09,0.793665815,9773,Silent
2009,male,55-74 years,3.34,0.793665815,9773,Silent
2009,male,35-54 years,3.13,0.793665815,9773,Boomers
2009,male,25-34 years,3.01,0.793665815,9773,Generation X
2009,male,15-24 years,2.18,0.793665815,9773,Millenials
2009,female,75+ years,1.45,0.793665815,9773,Silent
2009,female,15-24 years,1.21,0.793665815,9773,Millenials
2009,female,55-74 years,0.88,0.793665815,9773,Silent
2009,female,25-34 years,0.72,0.793665815,9773,Generation X
2009,female,35-54 years,0.64,0.793665815,9773,Boomers
2009,male,5-14 years,0.35,0.793665815,9773,Generation Z
2009,female,5-14 years,0.29,0.793665815,9773,Generation Z
2010,male,75+ years,7.49,0.738,11525,Silent
2010,male,35-54 years,4.26,0.738,11525,Generation X
2010,male,55-74 years,4.24,0.738,11525,Silent
2010,male,25-34 years,3.9,0.738,11525,Generation X
2010,male,15-24 years,3.71,0.738,11525,Millenials
2010,female,75+ years,2.28,0.738,11525,Silent
2010,female,15-24 years,1.55,0.738,11525,Millenials
2010,female,55-74 years,1.26,0.738,11525,Silent
2010,female,35-54 years,1.2,0.738,11525,Generation X
2010,female,25-34 years,0.99,0.738,11525,Generation X
2010,male,5-14 years,0.41,0.738,11525,Generation Z
2010,female,5-14 years,0.4,0.738,11525,Generation Z
2011,male,75+ years,5.23,0.751,12237,Silent
2011,male,55-74 years,3.7,0.751,12237,Boomers
2011,male,35-54 years,2.81,0.751,12237,Generation X
2011,male,25-34 years,2.79,0.751,12237,Millenials
2011,male,15-24 years,2.76,0.751,12237,Millenials
2011,female,15-24 years,1.35,0.751,12237,Millenials
2011,female,75+ years,1.18,0.751,12237,Silent
2011,female,25-34 years,0.96,0.751,12237,Millenials
2011,female,35-54 years,0.88,0.751,12237,Generation X
2011,female,55-74 years,0.73,0.751,12237,Boomers
2011,female,5-14 years,0.37,0.751,12237,Generation Z
2011,male,5-14 years,0.31,0.751,12237,Generation Z
2012,male,75+ years,6.54,0.756,12671,Silent
2012,male,35-54 years,4.11,0.756,12671,Generation X
2012,male,55-74 years,3.97,0.756,12671,Boomers
2012,male,25-34 years,3.5,0.756,12671,Millenials
2012,male,15-24 years,2.86,0.756,12671,Millenials
2012,female,75+ years,1.74,0.756,12671,Silent
2012,female,15-24 years,1.53,0.756,12671,Millenials
2012,female,25-34 years,1.24,0.756,12671,Millenials
2012,female,35-54 years,1.18,0.756,12671,Generation X
2012,female,55-74 years,1.12,0.756,12671,Boomers
2012,male,5-14 years,0.37,0.756,12671,Generation Z
2012,female,5-14 years,0.24,0.756,12671,Generation Z
2013,male,75+ years,8.3,0.759,13603,Silent
2013,male,55-74 years,5.12,0.759,13603,Boomers
2013,male,35-54 years,4.78,0.759,13603,Generation X
2013,male,25-34 years,4.39,0.759,13603,Millenials
2013,male,15-24 years,3.92,0.759,13603,Millenials
2013,female,15-24 years,2.15,0.759,13603,Millenials
2013,female,75+ years,2.11,0.759,13603,Silent
2013,female,55-74 years,1.44,0.759,13603,Boomers
2013,female,25-34 years,1.38,0.759,13603,Millenials
2013,female,35-54 years,1.2,0.759,13603,Generation X
2013,female,5-14 years,0.37,0.759,13603,Generation Z
2013,male,5-14 years,0.26,0.759,13603,Generation Z
2014,male,75+ years,6.93,0.761,13170,Silent
2014,male,55-74 years,4.64,0.761,13170,Boomers
2014,male,15-24 years,3.99,0.761,13170,Millenials
2014,male,35-54 years,3.85,0.761,13170,Generation X
2014,male,25-34 years,3.75,0.761,13170,Millenials
2014,female,15-24 years,1.83,0.761,13170,Millenials
2014,female,75+ years,1.61,0.761,13170,Silent
2014,female,55-74 years,1.51,0.761,13170,Boomers
2014,female,35-54 years,1.08,0.761,13170,Generation X
2014,female,25-34 years,1.03,0.761,13170,Millenials
2014,male,5-14 years,0.32,0.761,13170,Generation Z
2014,female,5-14 years,0.29,0.761,13170,Generation Z
2015,male,75+ years,6.18,0.793665815,11961,Silent
2015,male,55-74 years,4.39,0.793665815,11961,Boomers
2015,male,25-34 years,3.74,0.793665815,11961,Millenials
2015,male,35-54 years,3.68,0.793665815,11961,Generation X
2015,male,15-24 years,3.15,0.793665815,11961,Millenials
2015,female,15-24 years,2.09,0.793665815,11961,Millenials
2015,female,75+ years,1.69,0.793665815,11961,Silent
2015,female,25-34 years,1.14,0.793665815,11961,Millenials
2015,female,35-54 years,1.06,0.793665815,11961,Generation X
2015,female,55-74 years,0.77,0.793665815,11961,Boomers
2015,female,5-14 years,0.3,0.793665815,11961,Generation Z
2015,male,5-14 years,0.28,0.793665815,11961,Generation Z
1987,male,75+ years,30.3,0.793665815,815,G.I. Generation
1987,male,55-74 years,26.22,0.793665815,815,G.I. Generation
1987,female,75+ years,25.48,0.793665815,815,G.I. Generation
1987,male,35-54 years,22.26,0.793665815,815,Silent
1987,female,55-74 years,18.92,0.793665815,815,G.I. Generation
1987,male,25-34 years,18.83,0.793665815,815,Boomers
1987,male,15-24 years,9.57,0.793665815,815,Generation X
1987,female,35-54 years,8.48,0.793665815,815,Silent
1987,female,15-24 years,7.04,0.793665815,815,Generation X
1987,female,25-34 years,4.37,0.793665815,815,Boomers
1987,male,5-14 years,1.18,0.793665815,815,Generation X
1987,female,5-14 years,0.96,0.793665815,815,Generation X
1988,male,75+ years,35.93,0.793665815,1029,G.I. Generation
1988,male,35-54 years,22.04,0.793665815,1029,Silent
1988,male,55-74 years,19.91,0.793665815,1029,G.I. Generation
1988,female,75+ years,18.63,0.793665815,1029,G.I. Generation
1988,male,25-34 years,17.37,0.793665815,1029,Boomers
1988,male,15-24 years,14.68,0.793665815,1029,Generation X
1988,female,55-74 years,13.97,0.793665815,1029,G.I. Generation
1988,female,35-54 years,7.05,0.793665815,1029,Silent
1988,female,15-24 years,6.13,0.793665815,1029,Generation X
1988,female,25-34 years,4.88,0.793665815,1029,Boomers
1988,female,5-14 years,0.94,0.793665815,1029,Generation X
1988,male,5-14 years,0.92,0.793665815,1029,Generation X
1989,male,35-54 years,24.8,0.793665815,1003,Silent
1989,male,75+ years,23.81,0.793665815,1003,G.I. Generation
1989,male,25-34 years,18.2,0.793665815,1003,Boomers
1989,male,55-74 years,16.75,0.793665815,1003,G.I. Generation
1989,female,75+ years,12.16,0.793665815,1003,G.I. Generation
1989,female,55-74 years,10.56,0.793665815,1003,G.I. Generation
1989,male,15-24 years,8.23,0.793665815,1003,Generation X
1989,female,15-24 years,7.23,0.793665815,1003,Generation X
1989,female,35-54 years,6.4,0.793665815,1003,Silent
1989,female,25-34 years,6.05,0.793665815,1003,Boomers
1989,male,5-14 years,0.68,0.793665815,1003,Generation X
1989,female,5-14 years,0.46,0.793665815,1003,Generation X
1990,female,75+ years,35.19,0.793665815,1036,G.I. Generation
1990,male,75+ years,29.94,0.793665815,1036,G.I. Generation
1990,male,35-54 years,24.24,0.793665815,1036,Silent
1990,male,25-34 years,20.83,0.793665815,1036,Boomers
1990,male,55-74 years,19.66,0.793665815,1036,G.I. Generation
1990,male,15-24 years,15.55,0.793665815,1036,Generation X
1990,female,15-24 years,7.69,0.793665815,1036,Generation X
1990,female,35-54 years,6.5,0.793665815,1036,Silent
1990,female,55-74 years,5.87,0.793665815,1036,G.I. Generation
1990,female,25-34 years,5.22,0.793665815,1036,Boomers
1990,male,5-14 years,1.32,0.793665815,1036,Generation X
1990,female,5-14 years,0,0.793665815,1036,Generation X
1991,male,35-54 years,19.78,0.793665815,1014,Boomers
1991,male,75+ years,18.99,0.793665815,1014,G.I. Generation
1991,male,55-74 years,18.14,0.793665815,1014,Silent
1991,male,25-34 years,17.76,0.793665815,1014,Boomers
1991,male,15-24 years,13.53,0.793665815,1014,Generation X
1991,female,55-74 years,11.49,0.793665815,1014,Silent
1991,female,15-24 years,8.65,0.793665815,1014,Generation X
1991,female,25-34 years,6.37,0.793665815,1014,Boomers
1991,female,75+ years,6.17,0.793665815,1014,G.I. Generation
1991,female,35-54 years,5.2,0.793665815,1014,Boomers
1991,male,5-14 years,0.64,0.793665815,1014,Millenials
1991,female,5-14 years,0.22,0.793665815,1014,Millenials
1992,male,35-54 years,21.99,0.793665815,984,Boomers
1992,male,25-34 years,16.04,0.793665815,984,Boomers
1992,male,15-24 years,15.84,0.793665815,984,Generation X
1992,female,75+ years,15.29,0.793665815,984,G.I. Generation
1992,female,15-24 years,9.03,0.793665815,984,Generation X
1992,female,55-74 years,8.77,0.793665815,984,Silent
1992,male,55-74 years,7.94,0.793665815,984,Silent
1992,male,75+ years,6.25,0.793665815,984,G.I. Generation
1992,female,35-54 years,5.3,0.793665815,984,Boomers
1992,female,25-34 years,3.12,0.793665815,984,Boomers
1992,male,5-14 years,1.86,0.793665815,984,Millenials
1992,female,5-14 years,0.42,0.793665815,984,Millenials
1993,male,75+ years,23.81,0.793665815,954,G.I. Generation
1993,male,35-54 years,17.74,0.793665815,954,Boomers
1993,male,55-74 years,17.16,0.793665815,954,Silent
1993,male,25-34 years,12.54,0.793665815,954,Boomers
1993,female,55-74 years,11.91,0.793665815,954,Silent
1993,male,15-24 years,11.41,0.793665815,954,Generation X
1993,female,15-24 years,6.81,0.793665815,954,Generation X
1993,female,75+ years,6.67,0.793665815,954,G.I. Generation
1993,female,25-34 years,3.69,0.793665815,954,Boomers
1993,female,35-54 years,2.24,0.793665815,954,Boomers
1993,male,5-14 years,1.02,0.793665815,954,Millenials
1993,female,5-14 years,0.43,0.793665815,954,Millenials
1994,female,75+ years,34.75,0.793665815,748,G.I. Generation
1994,male,55-74 years,15.25,0.793665815,748,Silent
1994,male,35-54 years,14.38,0.793665815,748,Boomers
1994,male,25-34 years,12.6,0.793665815,748,Boomers
1994,male,15-24 years,12.38,0.793665815,748,Generation X
1994,female,55-74 years,6.97,0.793665815,748,Silent
1994,female,15-24 years,6.29,0.793665815,748,Generation X
1994,male,75+ years,5.99,0.793665815,748,G.I. Generation
1994,female,35-54 years,4.27,0.793665815,748,Boomers
1994,female,25-34 years,3.04,0.793665815,748,Boomers
1994,male,5-14 years,0.79,0.793665815,748,Millenials
1994,female,5-14 years,0.21,0.793665815,748,Millenials
1995,male,35-54 years,18.49,0.793665815,650,Boomers
1995,male,55-74 years,16.43,0.793665815,650,Silent
1995,male,15-24 years,13.38,0.793665815,650,Generation X
1995,male,75+ years,12.9,0.793665815,650,G.I. Generation
1995,male,25-34 years,10.24,0.793665815,650,Generation X
1995,female,15-24 years,5.31,0.793665815,650,Generation X
1995,female,55-74 years,3.95,0.793665815,650,Silent
1995,female,25-34 years,3.04,0.793665815,650,Generation X
1995,female,75+ years,2.97,0.793665815,650,G.I. Generation
1995,female,35-54 years,2.18,0.793665815,650,Boomers
1995,male,5-14 years,1.2,0.793665815,650,Millenials
1995,female,5-14 years,0.35,0.793665815,650,Millenials
1996,male,55-74 years,20.82,0.793665815,608,Silent
1996,male,15-24 years,17.17,0.793665815,608,Generation X
1996,male,35-54 years,16.54,0.793665815,608,Boomers
1996,male,25-34 years,14.35,0.793665815,608,Generation X
1996,female,75+ years,11.87,0.793665815,608,G.I. Generation
1996,male,75+ years,6.45,0.793665815,608,G.I. Generation
1996,female,55-74 years,5.04,0.793665815,608,Silent
1996,female,15-24 years,3.87,0.793665815,608,Generation X
1996,female,25-34 years,3,0.793665815,608,Generation X
1996,female,35-54 years,2.34,0.793665815,608,Boomers
1996,male,5-14 years,1.67,0.793665815,608,Millenials
1996,female,5-14 years,0.52,0.793665815,608,Millenials
1997,male,25-34 years,20.57,0.793665815,612,Generation X
1997,male,15-24 years,19.42,0.793665815,612,Generation X
1997,male,35-54 years,17.07,0.793665815,612,Boomers
1997,male,55-74 years,14,0.793665815,612,Silent
1997,female,15-24 years,8.28,0.793665815,612,Generation X
1997,male,75+ years,6.49,0.793665815,612,G.I. Generation
1997,female,35-54 years,3.71,0.793665815,612,Boomers
1997,female,55-74 years,3.37,0.793665815,612,Silent
1997,female,75+ years,2.97,0.793665815,612,G.I. Generation
1997,female,25-34 years,2.96,0.793665815,612,Generation X
1997,male,5-14 years,1.79,0.793665815,612,Millenials
1997,female,5-14 years,0.34,0.793665815,612,Millenials
1998,male,35-54 years,29.35,0.793665815,636,Boomers
1998,male,25-34 years,20.37,0.793665815,636,Generation X
1998,male,15-24 years,19.87,0.793665815,636,Generation X
1998,female,75+ years,17.54,0.793665815,636,G.I. Generation
1998,male,55-74 years,13.4,0.793665815,636,Silent
1998,male,75+ years,12.9,0.793665815,636,G.I. Generation
1998,female,15-24 years,8.15,0.793665815,636,Generation X
1998,female,55-74 years,5.12,0.793665815,636,Silent
1998,female,35-54 years,3.99,0.793665815,636,Boomers
1998,female,25-34 years,2.94,0.793665815,636,Generation X
1998,male,5-14 years,2.38,0.793665815,636,Millenials
1998,female,5-14 years,0.49,0.793665815,636,Millenials
1999,male,35-54 years,27.07,0.793665815,619,Boomers
1999,male,25-34 years,25.65,0.793665815,619,Generation X
1999,male,15-24 years,23.27,0.793665815,619,Generation X
1999,male,55-74 years,20.57,0.793665815,619,Silent
1999,male,75+ years,12.22,0.793665815,619,G.I. Generation
1999,female,15-24 years,8.43,0.793665815,619,Generation X
1999,female,25-34 years,8.1,0.793665815,619,Generation X
